TOTAL_REVENUE,NUMBER_OF_UNITS_SOLD,NUMBER_OF_SALES,MONTH_ID,MONTH_NAME,DAY_NAME,TIME_BUCKET,SPEND_BENDS,PRODUCT_CATEGORY,PRODUCT_TYPE,PRODUCT_DETAIL,STORE_LOCATION
44.25,3,3,202305,May,Fri,morning,HIGH,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
84,24,15,202305,May,Fri,morning,Very high,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
9.25,1,1,202305,May,Fri,morning,LOW,Loose Tea,Green tea,Serenity Green Tea,Lower Manhattan
15.2,19,12,202305,May,Fri,morning,LOW,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
50,20,12,202305,May,Fri,morning,HIGH,Tea,Brewed herbal tea,Peppermint Rg,Astoria
10.95,1,1,202305,May,Fri,morning,LOW,Loose Tea,Chai tea,Spicy Eye Opener Chai,Hell's Kitchen
60,15,9,202305,May,Fri,morning,HIGH,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Astoria
45,3,3,202305,May,Fri,morning,HIGH,Coffee beans,Gourmet Beans,Columbian Medium Roast,Hell's Kitchen
15.2,2,2,202305,May,Fri,morning,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Lower Manhattan
33.75,9,9,202305,May,Fri,morning,MED,Bakery,Scone,Jumbo Savory Scone,Astoria
8.95,1,1,202305,May,Fri,morning,LOW,Loose Tea,Herbal tea,Lemon Grass,Hell's Kitchen
18,1,1,202305,May,Fri,morning,LOW,Coffee beans,House blend Beans,Our Old Time Diner Blend,Astoria
28,8,8,202305,May,Fri,morning,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Astoria
10.4,13,9,202305,May,Fri,morning,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
31.5,9,9,202305,May,Fri,morning,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
9.75,3,3,202305,May,Fri,afternoon,LOW,Bakery,Biscotti,Hazelnut Biscotti,Astoria
4.8,6,3,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
22.5,6,4,202305,May,Fri,afternoon,MED,Coffee,Barista Espresso,Latte,Hell's Kitchen
3.2,4,3,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
15,4,4,202305,May,Fri,afternoon,LOW,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
3.2,4,3,202305,May,Fri,afternoon,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
1.6,2,1,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Chocolate syrup,Astoria
27,9,6,202305,May,Fri,afternoon,MED,Tea,Brewed herbal tea,Lemon Grass Lg,Astoria
8.95,1,1,202305,May,Fri,afternoon,LOW,Loose Tea,Black tea,English Breakfast,Hell's Kitchen
4.8,6,4,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Chocolate syrup,Hell's Kitchen
10.4,13,7,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
10.5,3,3,202305,May,Fri,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
17.5,7,4,202305,May,Fri,afternoon,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
22.5,6,6,202305,May,Fri,afternoon,MED,Bakery,Pastry,Chocolate Croissant,Lower Manhattan
9.25,1,1,202305,May,Fri,afternoon,LOW,Loose Tea,Green tea,Serenity Green Tea,Astoria
5.6,7,4,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Hazelnut syrup,Lower Manhattan
26.25,7,6,202305,May,Fri,afternoon,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
12.5,5,4,202305,May,Fri,afternoon,LOW,Tea,Brewed herbal tea,Lemon Grass Rg,Hell's Kitchen
8.95,1,1,202305,May,Fri,afternoon,LOW,Loose Tea,Herbal tea,Lemon Grass,Hell's Kitchen
8.95,1,1,202305,May,Fri,afternoon,LOW,Loose Tea,Black tea,Earl Grey,Astoria
19.75,1,1,202305,May,Fri,afternoon,LOW,Coffee beans,Premium Beans,Jamacian Coffee River,Hell's Kitchen
22.75,7,6,202305,May,Fri,afternoon,MED,Bakery,Scone,Ginger Scone,Hell's Kitchen
9.75,3,3,202305,May,Fri,afternoon,LOW,Bakery,Scone,Cranberry Scone,Lower Manhattan
0.8,1,1,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Hazelnut syrup,Astoria
22.5,1,1,202305,May,Fri,afternoon,MED,Coffee beans,Organic Beans,Organic Decaf Blend,Lower Manhattan
4.8,6,4,202305,May,Fri,afternoon,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
14.75,1,1,202305,May,Fri,afternoon,LOW,Coffee beans,Espresso Beans,Espresso Roast,Lower Manhattan
35,10,6,202305,May,Fri,afternoon,MED,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
2.4,3,2,202305,May,Fri,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
20.45,1,1,202305,May,Fri,afternoon,Very high,Coffee beans,Espresso Beans,Primo Espresso Roast,Hell's Kitchen
8.95,1,1,202305,May,Fri,afternoon,LOW,Loose Tea,Chai tea,Traditional Blend Chai,Hell's Kitchen
19,4,3,202305,May,Fri,evening,LOW,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,Lower Manhattan
7.5,3,2,202305,May,Fri,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Lower Manhattan
15,5,4,202305,May,Fri,evening,LOW,Tea,Brewed herbal tea,Lemon Grass Lg,Lower Manhattan
4,5,3,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
9.75,3,3,202305,May,Fri,evening,LOW,Bakery,Scone,Ginger Scone,Lower Manhattan
4,5,3,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
7.2,9,5,202305,May,Fri,evening,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
4,5,4,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Chocolate syrup,Astoria
21,1,1,202305,May,Fri,evening,MED,Coffee beans,Gourmet Beans,Ethiopia,Lower Manhattan
3.5,1,1,202305,May,Fri,evening,LOW,Bakery,Pastry,Croissant,Lower Manhattan
14,7,4,202305,May,Fri,evening,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Lower Manhattan
5.6,7,4,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
8.95,1,1,202305,May,Fri,evening,LOW,Loose Tea,Black tea,English Breakfast,Hell's Kitchen
8.95,1,1,202305,May,Fri,evening,LOW,Loose Tea,Herbal tea,Peppermint,Astoria
2.4,3,2,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
29.75,7,5,202305,May,Fri,evening,MED,Coffee,Barista Espresso,Latte Rg,Lower Manhattan
4.8,6,4,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
6.6,3,2,202305,May,Fri,evening,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Lower Manhattan
9.25,1,1,202305,May,Fri,evening,LOW,Loose Tea,Green tea,Serenity Green Tea,Astoria
7.5,2,2,202305,May,Fri,evening,LOW,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
7.5,3,2,202305,May,Fri,evening,LOW,Tea,Brewed herbal tea,Peppermint Rg,Lower Manhattan
6.4,1,1,202305,May,Fri,evening,LOW,Packaged Chocolate,Drinking Chocolate,Dark chocolate,Hell's Kitchen
2.4,3,2,202305,May,Fri,evening,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
14,1,1,202305,May,Fri,evening,LOW,Branded,Housewares,I Need My Bean! Latte cup,Hell's Kitchen
6.4,8,5,202305,May,Fri,evening,LOW,Flavours,Regular syrup,Chocolate syrup,Hell's Kitchen
24,8,6,202305,May,Sat,morning,MED,Tea,Brewed Black tea,English Breakfast Lg,Astoria
30,8,8,202305,May,Sat,morning,MED,Bakery,Pastry,Almond Croissant,Astoria
28.8,36,22,202305,May,Sat,morning,MED,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
45,18,12,202305,May,Sat,morning,HIGH,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
28,35,20,202305,May,Sat,morning,MED,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
36,12,12,202305,May,Sat,morning,MED,Bakery,Scone,Oatmeal Scone,Astoria
35,14,11,202305,May,Sat,morning,MED,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
60,20,13,202305,May,Sat,morning,HIGH,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
16,20,12,202305,May,Sat,morning,LOW,Flavours,Regular syrup,Hazelnut syrup,Lower Manhattan
63,18,13,202305,May,Sat,morning,Very high,Coffee,Gourmet brewed coffee,Ethiopia Lg,Astoria
30,12,9,202305,May,Sat,morning,MED,Tea,Brewed herbal tea,Lemon Grass Rg,Astoria
26,13,10,202305,May,Sat,morning,MED,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Astoria
46.55,19,15,202305,May,Sat,morning,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Astoria
24.5,7,7,202305,May,Sat,morning,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Astoria
8.95,1,1,202305,May,Sat,morning,LOW,Loose Tea,Chai tea,Traditional Blend Chai,Lower Manhattan
33,11,8,202305,May,Sat,morning,MED,Coffee,Gourmet brewed coffee,Ethiopia Rg,Astoria
35.2,16,13,202305,May,Sat,morning,MED,Coffee,Organic brewed coffee,Brazilian Sm,Astoria
36,8,8,202305,May,Sat,morning,MED,Bakery,Scone,Scottish Cream Scone ,Astoria
66,22,16,202305,May,Sat,morning,Very high,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Astoria
56.25,15,12,202305,May,Sat,morning,HIGH,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Astoria
41.25,11,8,202305,May,Sat,morning,HIGH,Coffee,Barista Espresso,Latte,Astoria
7.2,9,7,202305,May,Sat,morning,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
18.4,23,14,202305,May,Sat,morning,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
37.5,10,10,202305,May,Sat,morning,MED,Bakery,Scone,Jumbo Savory Scone,Astoria
4.8,6,5,202305,May,Sat,morning,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
12,15,8,202305,May,Sat,morning,LOW,Flavours,Regular syrup,Chocolate syrup,Astoria
52.5,15,12,202305,May,Sat,morning,HIGH,Coffee,Organic brewed coffee,Brazilian Lg,Astoria
46.5,15,13,202305,May,Sat,morning,HIGH,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Astoria
90,30,18,202305,May,Sat,morning,Very high,Tea,Brewed Black tea,Earl Grey Lg,Hell's Kitchen
71.3,23,15,202305,May,Sat,morning,Very high,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Hell's Kitchen
39,13,9,202305,May,Sat,morning,MED,Tea,Brewed Green tea,Serenity Green Tea Lg,Astoria
27,9,6,202305,May,Sat,morning,MED,Coffee,Barista Espresso,Espresso shot,Astoria
21.9,2,2,202305,May,Sat,morning,MED,Loose Tea,Chai tea,Spicy Eye Opener Chai,Hell's Kitchen
46.5,15,12,202305,May,Sat,morning,HIGH,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Astoria
85,34,23,202305,May,Sat,morning,Very high,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
41.25,11,11,202305,May,Sat,morning,HIGH,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
17.9,2,2,202305,May,Sat,morning,LOW,Loose Tea,Herbal tea,Lemon Grass,Hell's Kitchen
58,29,18,202305,May,Sat,morning,HIGH,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
39,13,12,202305,May,Sat,morning,MED,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
31.5,9,9,202305,May,Sat,morning,MED,Bakery,Pastry,Croissant,Astoria
16,20,12,202305,May,Sat,morning,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
97.5,26,16,202305,May,Sat,morning,Very high,Coffee,Barista Espresso,Latte,Hell's Kitchen
25.6,32,20,202305,May,Sat,morning,MED,Flavours,Regular syrup,Chocolate syrup,Hell's Kitchen
28.05,11,9,202305,May,Sat,morning,MED,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Astoria
29.5,2,2,202305,May,Sat,morning,MED,Coffee beans,Espresso Beans,Espresso Roast,Lower Manhattan
24,30,21,202305,May,Sat,morning,MED,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
22.5,1,1,202305,May,Sat,morning,MED,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
12.8,16,13,202305,May,Sat,morning,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
32.5,10,10,202305,May,Sat,morning,MED,Bakery,Biscotti,Hazelnut Biscotti,Astoria
19.5,6,6,202305,May,Sat,morning,LOW,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
19,2,2,202305,May,Sat,morning,LOW,Loose Tea,Chai tea,Morning Sunrise Chai,Hell's Kitchen
12.8,2,2,202305,May,Sat,morning,LOW,Packaged Chocolate,Drinking Chocolate,Dark chocolate,Hell's Kitchen
42.5,17,13,202305,May,Sat,morning,HIGH,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Astoria
54,18,14,202305,May,Sat,morning,HIGH,Tea,Brewed herbal tea,Peppermint Lg,Astoria
19.75,1,1,202305,May,Sat,morning,LOW,Coffee beans,Premium Beans,Jamacian Coffee River,Hell's Kitchen
29.4,12,8,202305,May,Sat,morning,MED,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Hell's Kitchen
29.5,2,2,202305,May,Sat,morning,MED,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
4.8,6,4,202305,May,Sat,morning,LOW,Flavours,Regular syrup,Hazelnut syrup,Astoria
18.5,2,2,202305,May,Sat,morning,LOW,Loose Tea,Green tea,Serenity Green Tea,Lower Manhattan
20.45,1,1,202305,May,Sat,morning,Very high,Coffee beans,Espresso Beans,Primo Espresso Roast,Hell's Kitchen
22.5,9,7,202305,May,Sat,morning,MED,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Astoria
38.25,9,8,202305,May,Sat,morning,MED,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
42,2,2,202305,May,Sat,morning,HIGH,Coffee beans,Gourmet Beans,Ethiopia,Hell's Kitchen
8.95,1,1,202305,May,Sat,morning,LOW,Loose Tea,Herbal tea,Peppermint,Hell's Kitchen
28,2,2,202305,May,Sat,morning,MED,Branded,Housewares,I Need My Bean! Latte cup,Lower Manhattan
17.9,2,2,202305,May,Sat,morning,LOW,Loose Tea,Chai tea,Traditional Blend Chai,Hell's Kitchen
10.5,3,3,202305,May,Sat,morning,LOW,Bakery,Pastry,Croissant,Hell's Kitchen
15.2,2,2,202305,May,Sat,morning,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Hell's Kitchen
45,1,1,202305,May,Sat,morning,HIGH,Coffee beans,Premium Beans,Civet Cat,Hell's Kitchen
13.33,1,1,202305,May,Sat,morning,LOW,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Lower Manhattan
36,2,2,202305,May,Sat,morning,MED,Coffee beans,Organic Beans,Brazilian - Organic,Hell's Kitchen
25,10,8,202305,May,Sat,morning,MED,Tea,Brewed Black tea,Earl Grey Rg,Astoria
8.95,1,1,202305,May,Sat,afternoon,LOW,Loose Tea,Herbal tea,Peppermint,Lower Manhattan
21,7,5,202305,May,Sat,afternoon,MED,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Astoria
17.5,7,5,202305,May,Sat,afternoon,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Astoria
21,1,1,202305,May,Sat,afternoon,MED,Coffee beans,Gourmet Beans,Ethiopia,Lower Manhattan
3.2,4,4,202305,May,Sat,afternoon,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
7.2,9,6,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Lower Manhattan
1.6,2,1,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Hazelnut syrup,Lower Manhattan
11.2,14,9,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
12,6,4,202305,May,Sat,afternoon,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Astoria
9.5,1,1,202305,May,Sat,afternoon,LOW,Loose Tea,Chai tea,Morning Sunrise Chai,Hell's Kitchen
25,10,8,202305,May,Sat,afternoon,MED,Tea,Brewed Black tea,English Breakfast Rg,Astoria
17.5,5,5,202305,May,Sat,afternoon,LOW,Bakery,Biscotti,Chocolate Chip Biscotti,Lower Manhattan
21,7,4,202305,May,Sat,afternoon,MED,Tea,Brewed herbal tea,Peppermint Lg,Lower Manhattan
24.5,7,4,202305,May,Sat,afternoon,MED,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
7,2,2,202305,May,Sat,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Lower Manhattan
14,4,4,202305,May,Sat,afternoon,LOW,Bakery,Biscotti,Ginger Biscotti,Hell's Kitchen
15,1,1,202305,May,Sat,afternoon,LOW,Coffee beans,Gourmet Beans,Columbian Medium Roast,Hell's Kitchen
6.4,8,5,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
1.6,2,1,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Chocolate syrup,Astoria
15.2,2,2,202305,May,Sat,afternoon,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Hell's Kitchen
2.4,3,3,202305,May,Sat,afternoon,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
90,2,2,202305,May,Sat,afternoon,Very high,Coffee beans,Premium Beans,Civet Cat,Lower Manhattan
8,10,7,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
31.5,7,5,202305,May,Sat,afternoon,MED,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
0.8,1,1,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
4,5,4,202305,May,Sat,afternoon,LOW,Flavours,Regular syrup,Chocolate syrup,Hell's Kitchen
18,1,1,202305,May,Sat,afternoon,LOW,Coffee beans,Organic Beans,Brazilian - Organic,Hell's Kitchen
18,1,1,202305,May,Sat,afternoon,LOW,Coffee beans,Organic Beans,Brazilian - Organic,Lower Manhattan
7.6,1,1,202305,May,Sat,afternoon,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Lower Manhattan
18,1,1,202305,May,Sat,evening,LOW,Coffee beans,House blend Beans,Our Old Time Diner Blend,Lower Manhattan
8.95,1,1,202305,May,Sat,evening,LOW,Loose Tea,Herbal tea,Peppermint,Lower Manhattan
4.8,6,4,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Chocolate syrup,Lower Manhattan
22,10,5,202305,May,Sat,evening,MED,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
11.25,3,3,202305,May,Sat,evening,LOW,Bakery,Scone,Jumbo Savory Scone,Hell's Kitchen
27,9,7,202305,May,Sat,evening,MED,Tea,Brewed herbal tea,Peppermint Lg,Astoria
6.4,8,6,202305,May,Sat,evening,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Lower Manhattan
14.75,1,1,202305,May,Sat,evening,LOW,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
10.5,3,3,202305,May,Sat,evening,LOW,Bakery,Pastry,Croissant,Hell's Kitchen
14,1,1,202305,May,Sat,evening,LOW,Branded,Housewares,I Need My Bean! Latte cup,Lower Manhattan
8.95,1,1,202305,May,Sat,evening,LOW,Loose Tea,Chai tea,Traditional Blend Chai,Lower Manhattan
3.2,4,3,202305,May,Sat,evening,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
30,8,5,202305,May,Sat,evening,MED,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
12,4,3,202305,May,Sat,evening,LOW,Coffee,Gourmet brewed coffee,Ethiopia Rg,Hell's Kitchen
15,6,3,202305,May,Sat,evening,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Lower Manhattan
17.5,7,3,202305,May,Sat,evening,LOW,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Lower Manhattan
19.75,1,1,202305,May,Sat,evening,LOW,Coffee beans,Premium Beans,Jamacian Coffee River,Hell's Kitchen
3.2,4,2,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Hazelnut syrup,Astoria
12,4,2,202305,May,Sat,evening,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Lower Manhattan
8.95,1,1,202305,May,Sat,evening,LOW,Loose Tea,Black tea,Earl Grey,Lower Manhattan
8.95,1,1,202305,May,Sat,evening,LOW,Loose Tea,Black tea,Earl Grey,Hell's Kitchen
18.75,5,4,202305,May,Sat,evening,LOW,Coffee,Barista Espresso,Cappuccino,Astoria
1.6,2,2,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Chocolate syrup,Astoria
18,1,1,202305,May,Sat,evening,LOW,Coffee beans,Organic Beans,Brazilian - Organic,Hell's Kitchen
15,6,3,202305,May,Sat,evening,LOW,Tea,Brewed Black tea,English Breakfast Rg,Lower Manhattan
4.5,1,1,202305,May,Sat,evening,LOW,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
3.1,1,1,202305,May,Sat,evening,LOW,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,Lower Manhattan
22.5,1,1,202305,May,Sat,evening,MED,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
2.4,3,3,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
8,10,6,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Hazelnut syrup,Hell's Kitchen
4.8,6,3,202305,May,Sat,evening,LOW,Flavours,Regular syrup,Carmel syrup,Hell's Kitchen
4,2,2,202305,May,Sat,night,LOW,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Hell's Kitchen
3.5,1,1,202305,May,Sat,night,LOW,Coffee,Gourmet brewed coffee,Ethiopia Lg,Hell's Kitchen
9,3,2,202305,May,Sat,night,LOW,Tea,Brewed herbal tea,Lemon Grass Lg,Hell's Kitchen
5,2,1,202305,May,Sat,night,LOW,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Hell's Kitchen
6.5,2,2,202305,May,Sat,night,LOW,Bakery,Biscotti,Hazelnut Biscotti,Hell's Kitchen
5,2,1,202305,May,Sat,night,LOW,Tea,Brewed Black tea,Earl Grey Rg,Hell's Kitchen
9,3,2,202305,May,Sat,night,LOW,Tea,Brewed Black tea,English Breakfast Lg,Hell's Kitchen
3.25,1,1,202305,May,Sat,night,LOW,Bakery,Scone,Cranberry Scone,Hell's Kitchen
6,2,2,202305,May,Sat,night,LOW,Tea,Brewed herbal tea,Peppermint Lg,Hell's Kitchen
5,2,1,202305,May,Sat,night,LOW,Tea,Brewed Green tea,Serenity Green Tea Rg,Hell's Kitchen
6,2,2,202305,May,Sat,night,LOW,Bakery,Scone,Oatmeal Scone,Hell's Kitchen
9,2,1,202305,May,Sat,night,LOW,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,Hell's Kitchen
8.5,2,1,202305,May,Sat,night,LOW,Coffee,Barista Espresso,Cappuccino Lg,Hell's Kitchen
1.6,2,1,202305,May,Sat,night,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Hell's Kitchen
4.4,2,1,202305,May,Sat,night,LOW,Coffee,Organic brewed coffee,Brazilian Sm,Hell's Kitchen
15,4,2,202305,May,Sat,night,LOW,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Hell's Kitchen
4.5,1,1,202305,May,Sat,night,LOW,Bakery,Scone,Scottish Cream Scone ,Hell's Kitchen
7,2,2,202305,May,Sat,night,LOW,Coffee,Organic brewed coffee,Brazilian Lg,Hell's Kitchen
15,6,3,202305,May,Sat,night,LOW,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Hell's Kitchen
39.99,3,3,202305,May,Sun,morning,MED,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Lower Manhattan
27,6,6,202305,May,Sun,morning,MED,Bakery,Scone,Scottish Cream Scone ,Lower Manhattan
40.5,15,8,202305,May,Sun,morning,Very high,Coffee,Barista Espresso,Ouro Brasileiro shot,Lower Manhattan
69,23,13,202305,May,Sun,morning,Very high,Tea,Brewed herbal tea,Peppermint Lg,Astoria
14.75,1,1,202305,May,Sun,morning,LOW,Coffee beans,Espresso Beans,Espresso Roast,Hell's Kitchen
60,4,4,202305,May,Sun,morning,HIGH,Coffee beans,Gourmet Beans,Columbian Medium Roast,Astoria
9.6,12,8,202305,May,Sun,morning,LOW,Flavours,Sugar free syrup,Sugar Free Vanilla syrup,Astoria
21,6,6,202305,May,Sun,morning,MED,Bakery,Biscotti,Ginger Biscotti,Astoria
69,23,14,202305,May,Sun,morning,Very high,Coffee,Organic brewed coffee,Brazilian Rg,Astoria
45,2,2,202305,May,Sun,morning,HIGH,Coffee beans,Organic Beans,Organic Decaf Blend,Astoria
39,13,8,202305,May,Sun,morning,MED,Tea,Brewed Black tea,Earl Grey Lg,Astoria
31.5,9,9,202305,May,Sun,morning,MED,Bakery,Biscotti,Chocolate Chip Biscotti,Hell's Kitchen
55,22,13,202305,May,Sun,morning,HIGH,Tea,Brewed Green tea,Serenity Green Tea Rg,Astoria
22.5,1,1,202305,May,Sun,morning,MED,Coffee beans,Organic Beans,Organic Decaf Blend,Hell's Kitchen
36,3,3,202305,May,Sun,morning,MED,Branded,Housewares,I Need My Bean! Diner mug,Lower Manhattan
26.66,2,2,202305,May,Sun,morning,MED,Packaged Chocolate,Drinking Chocolate,Chili Mayan,Hell's Kitchen
12.8,16,9,202305,May,Sun,morning,LOW,Flavours,Regular syrup,Carmel syrup,Astoria
15.2,2,2,202305,May,Sun,morning,LOW,Packaged Chocolate,Organic Chocolate,Sustainably Grown Organic,Astoria
